Policy log std Mean,Q Predictions Std,Policy mu Std,Train Time (s),V Predictions Mean,R Predictions Max,QF Loss,Policy mu Min,VF Loss,Q Predictions Mean,AverageReturn_all_test_tasks,Policy Loss,R Predictions Min,(Previous) Eval Time (s),V Predictions Std,Log Pis Mean,Z mean eval,Total Train Time (s),Z variance eval,Policy log std Max,Policy log std Std,Policy mu Mean,V Predictions Min,Sample Time (s),Epoch Time (s),Q Predictions Min,KL Divergence,RF Loss,V Predictions Max,KL Loss,Log Pis Max,Epoch,R Predictions Mean,Number of train steps total,Log Pis Std,Z variance train,AverageReturn_all_train_tasks,Z mean train,Q Predictions Max,Policy log std Min,R Predictions Std,Number of env steps total,Policy mu Max,Number of rollouts total,Log Pis Min
-1.34985,33007.1,3.06523,103.56162528599816,46447.2,0.00541037,2.52412e+07,-20.4244,622947.0,45808.7,4666.73797701,-46694.2,0.00306051,94.34048912599974,33206.0,16.9826,0.313182,35845.411333589735,0.000992349,2.0,1.18277,-0.949145,-3.93666,31.96728594196611,229.869400353964,51.2574,372.97357177734375,17698.9,155961.0,37.297359466552734,47.0514,155,0.00399862,156000,7.22777,0.000854506,3766.67089268,0.340929,156802.0,-5.32454,0.00041704,2415000,20.5112,31700,-4.11838
-1.52079,32556.0,2.80982,102.99751154700061,46762.4,0.00521853,2.76188e+07,-11.1494,240894.0,46182.1,4195.24541789,-46729.7,0.0029719,94.23408061599912,32794.4,15.7541,0.340158,36074.50461982571,0.00122126,2.0,1.26313,-0.884988,-13.611,31.747382925990678,228.9789750889904,69.9674,365.7235107421875,267362.0,133383.0,36.57235336303711,41.5455,156,0.00402194,157000,6.60357,0.000927274,3005.67035207,0.321304,133683.0,-5.30953,0.000426205,2430000,13.6143,31900,-6.63869
-1.47949,32812.4,2.87636,102.64898345999973,47420.6,0.00517706,5.25639e+07,-14.0027,396133.0,46661.2,1362.2150868,-47072.8,0.00294887,94.3498107580017,33042.1,16.1212,0.307585,36303.05215142573,0.000945496,2.0,1.20549,-0.959645,11.8349,31.725188263997552,228.72398248199897,58.0177,347.60089111328125,292587.0,167861.0,34.76008987426758,49.5168,157,0.00387972,158000,7.01423,0.000927083,1953.22981632,0.500076,164041.0,-5.49238,0.000340642,2445000,13.9244,32100,-4.40387
-1.55854,33168.1,2.77853,103.50564763600414,47540.6,0.00534193,3.22356e+07,-19.9828,1.04446e+06,46235.5,2599.07702765,-46791.3,0.00290303,94.1744512610021,33710.8,15.6542,0.34276,36532.66032735074,0.000780588,2.0,1.2494,-0.929359,14.6832,32.03296462100843,229.71306351801468,87.6867,364.74658203125,58158.3,143260.0,36.47465896606445,49.081,158,0.00387307,159000,6.80048,0.000802309,2263.52180798,0.520222,139372.0,-5.3566,0.000428729,2460000,10.9304,32300,-6.47795
-1.63926,31782.1,2.74454,102.71475645600003,47932.2,0.00486547,2.51368e+07,-13.8089,332415.0,47557.7,2058.00005738,-48261.0,0.0028817,94.07197667600121,31868.7,15.7327,0.335551,36760.677679434746,0.00073205,2.0,1.27632,-0.916339,17.9683,31.54121307998139,228.32794621198263,68.9375,364.7686767578125,700835.0,142109.0,36.47686767578125,44.7719,159,0.00384654,160000,6.55361,0.000851662,2965.98400889,0.313689,141819.0,-5.33149,0.000316447,2475000,12.4953,32500,-5.36162
-1.53269,31384.1,2.78518,102.25535681600013,47816.1,0.00457668,2.98645e+07,-34.4586,240223.0,46809.0,16379.8711989,-47653.8,0.00290026,93.76219351599866,31779.3,15.7198,0.340137,36988.32899006272,0.000697752,2.0,1.20891,-1.01923,19.3701,31.304436413985968,227.32198674598476,73.9072,344.6746520996094,557356.0,143088.0,34.467464447021484,47.1282,160,0.00381374,161000,6.17873,0.00103599,8578.87118914,0.376028,140343.0,-5.40872,0.000329188,2490000,14.9412,32700,-6.24659
-1.59364,30013.5,2.76491,103.79651469400414,45679.9,0.00439104,3.4415e+07,-49.3604,229454.0,45090.4,2432.91953206,-45590.7,0.0027871,94.09301108599902,30291.8,15.4698,0.311971,37217.530360793746,0.000808463,2.0,1.2156,-0.887071,9.60021,31.566175267013023,229.4557010470162,26.5227,355.437744140625,367950.0,124700.0,35.54377365112305,41.3124,161,0.00378089,162000,6.25178,0.000997822,3505.65256203,0.310211,123095.0,-5.46695,0.000323003,2505000,7.40453,32900,-5.52843
-1.61448,30489.2,2.68354,103.37707534600486,44502.9,0.00447402,4.04047e+07,-25.6253,1.35003e+06,44401.0,3828.71192306,-45408.6,0.00281837,93.8403406399957,30403.3,15.1633,0.276189,37445.93123920073,0.000664619,2.0,1.21974,-1.07831,-125.897,31.613656478977646,228.8310724649782,-6.86897,358.5054931640625,189252.0,127167.0,35.85055160522461,46.136,162,0.00379343,163000,6.35057,0.00122655,3304.2859945,0.312025,126563.0,-5.54111,0.000323724,2520000,9.52503,33100,-5.22568
-1.58032,30010.7,2.6178,103.11127608599782,40406.1,0.00544824,3.17218e+07,-15.769,234236.0,39982.0,3689.30479747,-40509.3,0.00301649,93.41177064600197,30122.1,15.119,0.303642,37674.70140337074,0.000886392,2.0,1.19138,-1.21196,-40.4767,31.650909587013302,228.1739563190131,23.2879,380.75177001953125,158875.0,124464.0,38.07517623901367,48.3768,163,0.00396394,164000,6.39805,0.000698866,4345.94457615,0.317854,124743.0,-5.92724,0.000362554,2535000,9.44005,33300,-4.52284
-1.52974,29950.6,2.83103,103.37263744499796,41462.2,0.00579285,1.68797e+07,-22.0338,192085.0,40894.2,6485.82307558,-41509.9,0.00295449,94.00934245600365,30175.7,15.1492,0.31564,37902.98816926072,0.000604968,2.0,1.21391,-1.00554,-179.664,31.71077282899205,229.09275272999366,-7.36805,385.8632507324219,398019.0,127401.0,38.586326599121094,51.9148,164,0.00396386,165000,6.76549,0.000967111,6201.46233989,0.314316,123955.0,-5.20824,0.000447953,2550000,19.4193,33500,-6.1061
-1.53448,29146.8,2.75706,103.55797624799743,42430.0,0.00444584,2.08234e+07,-17.3885,377401.0,41505.8,2345.31590953,-42163.6,0.00296251,93.20527477099677,29424.9,15.6399,0.33226,38132.807993492715,0.000594902,2.0,1.18779,-1.17577,-261.985,31.929199587000767,228.69245060599496,-315.233,382.359130859375,384685.0,117340.0,38.23591232299805,50.544,165,0.00385553,166000,6.88544,0.000623284,1922.5420857,0.335002,116558.0,-5.30144,0.000261942,2565000,9.43429,33700,-5.85622
-1.58023,28099.7,2.65025,102.32117256500351,37954.2,0.00487426,1.54364e+07,-21.5671,712143.0,37918.6,7058.09566795,-38559.2,0.00286236,94.33357979399443,28075.8,14.486,0.312384,38360.75272893271,0.000582103,2.0,1.20707,-1.1102,-300.701,32.02593907099072,228.68069142998866,-302.784,391.1004333496094,231132.0,111956.0,39.110042572021484,46.6178,166,0.00394495,167000,6.80141,0.000746593,5053.2576439,0.318184,111016.0,-5.20148,0.000289287,2580000,9.0278,33900,-6.17266
-1.41671,24479.4,3.041,103.66756554500171,32662.3,0.00552329,2.70427e+07,-22.9733,1.79946e+06,31646.1,275.550474132,-31782.7,0.00321902,93.5996550130003,24659.3,15.4515,0.291893,38590.49368642973,0.000706568,2.0,1.29718,-1.15169,-547.328,31.908564560013474,229.17578511801548,-248.695,461.5345764160156,619552.0,113272.0,46.15345764160156,40.3259,167,0.00422272,168000,6.66074,0.000591419,438.587470149,0.339094,110576.0,-5.35171,0.000368368,2595000,14.972,34100,-4.38525
-1.3247,25561.0,3.00268,102.20763891199749,29728.0,0.00556112,1.46529e+07,-37.4317,355734.0,29715.3,1114.90781837,-30026.9,0.00315327,94.16539761600143,25531.5,15.7829,0.296943,38818.82781754774,0.000808043,2.0,1.00673,-1.02589,18.1044,31.77662823601713,228.14966476401605,41.6488,428.429931640625,573205.0,97322.0,42.842994689941406,39.3088,168,0.00415724,169000,6.71087,0.000501673,2811.50617461,0.536002,98630.9,-5.53848,0.000473771,2610000,20.274,34300,-14.4013
-1.39632,24029.1,2.96627,102.75913685999694,32329.1,0.00527356,1.20675e+07,-38.0666,229812.0,31993.9,87.8358111626,-32467.0,0.00296322,94.35195688599924,24151.0,15.3666,0.24933,39047.45364097873,0.00106949,2.0,1.10122,-1.03544,55.3964,31.67009969198989,228.78119343798608,92.9165,406.09515380859375,822166.0,104205.0,40.60951614379883,47.1103,169,0.00401409,170000,7.0089,0.000672456,463.131379167,0.420393,104686.0,-5.72986,0.000385638,2625000,14.8279,34500,-6.01553
-1.42841,24604.6,2.77187,103.93978615999367,34634.8,0.006005,1.12675e+07,-13.5017,630925.0,33658.9,1929.7217767,-34071.2,0.0029247,94.19801830700453,25073.7,15.0332,0.285253,39277.42233733573,0.000777017,2.0,1.06326,-1.21185,19.562,31.753161005006405,229.8909654720046,73.7078,387.23199462890625,380056.0,106384.0,38.723201751708984,46.5151,170,0.003988,171000,6.57424,0.0007392,1151.04698436,0.287462,106006.0,-5.50265,0.000414014,2640000,12.599,34700,-6.80382
-1.45095,23229.8,2.62257,103.39798332600185,33736.7,0.00443077,9.22191e+06,-25.8835,1.13526e+06,33773.4,988.110427623,-34593.3,0.00299249,94.27657253399957,23152.5,14.5514,0.273645,39506.65662716076,0.000663235,1.8268,1.04453,-1.12023,83.4489,31.717311156004143,229.39186701600556,110.755,367.00439453125,255994.0,107220.0,36.700439453125,45.4916,171,0.00388228,172000,5.47702,0.000756746,788.992507565,0.252663,101814.0,-5.11623,0.000219516,2655000,12.9092,34900,-5.84234
-1.46731,20515.3,2.47813,103.58630814999924,22322.8,0.00621261,1.04535e+07,-28.1325,488706.0,21562.0,492.40402651,-21906.2,0.00318414,94.1205555580018,21073.9,12.769,0.291973,39735.78991061777,0.000579255,2.0,1.06447,-0.846013,24.622,31.555495877022622,229.26235958502366,57.7306,425.77978515625,758225.0,91233.1,42.577980041503906,37.7549,172,0.00426082,173000,5.98549,0.000695911,669.39810421,0.381196,91408.2,-5.04869,0.000497622,2670000,9.47768,35100,-5.57331
-1.43187,21030.9,2.42526,104.11159183400014,29055.6,0.00468586,1.27495e+07,-12.3522,213546.0,28564.4,312.402650643,-28890.7,0.00302583,93.9929720900036,21222.9,13.2906,0.271403,39965.437332838774,0.000899779,2.0,1.02008,-1.08942,90.3717,31.769039192986384,229.87360311699013,113.939,370.9456787109375,281137.0,91719.8,37.09457015991211,38.4364,173,0.00395127,174000,5.56753,0.000703059,846.945575232,0.270158,91350.2,-5.00177,0.000256154,2685000,8.56,35300,-5.70769
-1.47939,19449.1,2.3668,103.2664986689997,23966.9,0.00547182,9.80992e+06,-15.7491,224281.0,23667.8,1670.21516627,-23905.1,0.00305873,93.76833675200032,19570.8,12.7347,0.283578,40194.36482714479,0.000659578,2.0,1.05398,-1.04865,34.2941,31.676118317016517,228.71095373801654,92.1267,386.1404724121094,249575.0,86925.2,38.61404800415039,33.9195,174,0.00415841,175000,5.77939,0.000685208,3080.98078508,0.280406,86506.5,-5.36646,0.000381327,2700000,9.82549,35500,-5.02314
-1.43957,17932.7,2.27221,103.3651506449969,19875.7,0.00548632,5.19624e+06,-13.302,176540.0,19792.6,6390.08183027,-20066.0,0.0031867,93.98622407700168,17936.1,11.91,0.290845,40423.53191408278,0.000606526,2.0,0.988586,-1.02552,23.8665,31.883175824979844,229.23455054697843,88.8023,403.8630065917969,329240.0,78175.7,40.38630294799805,36.0366,175,0.00423506,176000,5.73889,0.000470428,5544.63281579,0.412541,78644.7,-4.73009,0.000435154,2715000,7.40519,35700,-9.71881
-1.40168,17132.8,2.47759,103.90573261900136,19295.1,0.00572863,4.34624e+06,-15.5307,208416.0,19000.0,7936.5561704,-19239.6,0.00322455,93.92009716400207,17283.4,12.822,0.302984,40652.653286199784,0.000619615,2.0,1.01417,-0.94172,27.4663,31.72890356201242,229.55473334501585,81.0539,414.76165771484375,310922.0,84111.3,41.476165771484375,41.6281,176,0.00435266,177000,6.47148,0.000554379,7656.25279516,0.304425,84175.6,-4.85718,0.000448288,2730000,8.89561,35900,-5.89343
-1.4576,17115.1,2.35619,103.08532633799769,21110.2,0.00533482,7.87165e+06,-18.6223,164952.0,20789.2,12306.1207301,-21208.9,0.00312663,93.4883377820006,17283.5,12.0973,0.310748,40881.47323660178,0.000616677,2.0,0.996691,-0.843706,31.1379,31.62057925699628,228.19424337699456,87.1628,388.0120544433594,707192.0,85411.8,38.801204681396484,42.7589,177,0.00413049,178000,5.63927,0.000409071,11143.0680631,0.45704,84693.4,-4.64675,0.000374953,2745000,8.24003,36100,-5.50814
-1.41056,17248.4,2.51271,103.15342439300002,22019.7,0.00493208,7.80694e+06,-24.0464,437694.0,21410.0,4214.4574704,-21634.6,0.00278419,94.11555562199646,17646.4,13.2907,0.267762,41110.97458899875,0.000714949,2.0,0.999729,-1.06071,77.5567,32.04396394397918,229.31294395897567,108.403,380.68060302734375,805101.0,80861.1,38.06806182861328,43.4912,178,0.00405236,179000,6.22303,0.000785228,5820.98357776,0.376647,81349.5,-4.80537,0.000329289,2760000,24.0205,36300,-5.36225
-1.3894,18418.9,2.4924,102.38697730199783,22660.2,0.0047722,1.18372e+07,-17.0138,231409.0,22200.2,12947.4382224,-22589.3,0.00272205,94.30592963700474,18645.9,13.0287,0.363986,41339.52986303077,0.000452961,2.0,0.952116,-0.993524,94.0075,31.720700016026967,228.41360695502954,115.832,371.1464538574219,302356.0,102153.0,37.114646911621094,44.7276,179,0.00397394,180000,6.35357,0.000747421,10048.110883,0.27357,103472.0,-4.91162,0.000276849,2775000,9.64074,36500,-6.52829
-1.25728,16536.4,2.58802,102.58610553300241,19095.2,0.00469873,8.46734e+06,-24.704,431297.0,19067.0,8702.714472,-19479.2,0.00272429,94.4486059829942,16487.5,12.6271,0.294048,41568.46256726281,0.000693398,2.0,0.935014,-0.89174,91.2582,31.726831447034783,228.7615429630314,95.3092,371.95233154296875,307834.0,91569.4,37.19523239135742,39.1786,180,0.00399901,181000,6.42792,0.000714136,8341.81013173,0.316137,90437.4,-4.802,0.000283342,2790000,20.9921,36700,-6.65221
-1.2902,15570.3,2.45953,103.8276676930036,17021.1,0.00517823,7.8439e+06,-19.6696,170561.0,16627.5,12101.9210911,-16910.7,0.00311394,94.62183806000394,15840.3,12.1718,0.290067,41798.5441914658,0.000597579,2.0,0.989126,-0.818684,31.0006,31.70518775597884,230.15469350898638,91.6774,387.8929443359375,299994.0,76169.8,38.7892951965332,37.6583,181,0.0042039,182000,6.14654,0.000809915,11556.5660572,0.264329,76770.5,-4.72192,0.000346917,2805000,25.2037,36900,-9.34613
-1.26374,15344.4,2.54489,103.79854153699853,16799.6,0.00526913,3.63283e+06,-17.1644,359319.0,16800.8,10151.3955263,-17171.7,0.00311193,94.54970167500142,15295.6,12.4104,0.274046,42028.534999753836,0.000603018,1.28683,0.927274,-0.81438,45.2359,31.782863688029465,230.1311069000294,37.6201,376.23480224609375,284833.0,78045.9,37.62348175048828,38.5931,182,0.00417915,183000,6.6716,0.000701814,9965.23929195,0.262808,79228.8,-4.69145,0.000341335,2820000,23.3007,37100,-5.49694
-1.26966,14539.0,2.46732,103.82628708799894,14436.5,0.00522319,5.17584e+06,-23.2829,283442.0,14317.3,11261.1298107,-14524.1,0.00326603,94.41097059400636,14492.8,11.5465,0.270589,42258.34493956983,0.00045238,2.0,0.959944,-0.76439,48.3134,31.566690250998363,229.80394793300366,112.62,384.69219970703125,332423.0,76034.3,38.46921920776367,39.0663,183,0.00423858,184000,6.4354,0.000459217,8193.51786593,0.456264,75273.6,-4.62107,0.000335966,2835000,23.4541,37300,-9.97161
-1.16824,11914.2,2.58952,104.30171097200218,10533.2,0.00584229,2.14062e+06,-25.0933,131199.0,10452.8,8695.35995274,-10661.1,0.00337108,94.41851490999397,12015.0,11.5681,0.253029,42487.83481805384,0.000455935,2.0,0.908562,-0.662436,26.6825,31.336048903009214,230.05627478500537,46.7291,419.51654052734375,352407.0,72462.3,41.951656341552734,40.8095,184,0.00447547,185000,6.77482,0.000301005,9790.37481366,0.724018,72972.8,-4.58414,0.000478274,2850000,29.2542,37500,-8.71024
-1.17272,14268.8,2.61047,103.535849959997,13528.3,0.00516353,5.65836e+06,-23.8854,198920.0,13375.7,6970.79474173,-13456.5,0.0030978,93.85354932100017,14335.9,11.9391,0.315668,42716.4773743648,0.000455308,2.0,0.91072,-0.690035,63.4666,31.540709311972023,228.9301085929692,84.154,407.081298828125,179352.0,81495.6,40.7081298828125,41.9116,185,0.00422599,186000,6.76815,0.000691932,9965.49335904,0.29849,76087.1,-4.60862,0.00034385,2865000,42.401,37700,-7.54473
-1.20236,18109.7,2.78516,104.17552675699699,17627.2,0.00595631,5.82108e+06,-22.955,679518.0,17125.2,8359.3940518,-17217.9,0.00307386,93.5675217809985,18516.1,12.9236,0.263054,42945.79331975482,0.000495237,2.0,0.973579,-0.742532,-230.356,31.46801269002026,229.21106122801575,-221.075,470.917724609375,363464.0,94905.6,47.091773986816406,41.0682,186,0.00427595,187000,7.32322,0.000386073,9382.09029738,0.283062,94004.6,-4.68715,0.000501679,2880000,45.3413,37900,-5.52064
-1.23312,18002.1,2.75879,103.47668524800247,19543.2,0.00523388,9.48432e+06,-23.7542,352519.0,19083.7,8529.83098622,-19597.5,0.00302587,93.67403225899761,18342.6,13.4119,0.26214,43174.3532721638,0.00048184,2.0,1.03753,-1.01233,-497.809,31.714945153988083,228.86566266098816,-324.924,413.129638671875,200955.0,104030.0,41.312965393066406,41.6127,187,0.00415661,188000,7.41272,0.000286741,13213.7451199,0.464182,104163.0,-4.8559,0.00034412,2895000,33.5142,38100,-5.08432
-1.34615,17665.0,2.72513,102.87150824000128,19306.9,0.0045828,9.96715e+06,-29.9926,305452.0,19353.2,13955.8185124,-19558.6,0.00309371,93.36974675300007,17573.6,13.0689,0.258542,43403.21248576083,0.000665669,2.0,1.04462,-0.866354,-100.878,31.715780098013056,227.9570350910144,-161.871,395.533203125,116807.0,84594.3,39.553321838378906,41.4509,188,0.00403783,189000,6.716,0.000437255,18333.9429799,0.255849,86248.5,-4.78192,0.000256939,2910000,22.3703,38300,-6.26823
-1.28732,17126.4,2.73533,103.38964364300045,18464.4,0.00523137,8.18013e+06,-39.6622,262008.0,18137.2,12941.4682792,-18456.1,0.00308462,94.27397506600391,17335.7,13.4636,0.254949,43632.9971839558,0.000573486,2.0,1.07912,-1.14568,-468.256,32.00925769597234,229.6728764049767,-525.158,396.2163391113281,121483.0,91125.8,39.62163543701172,45.1292,189,0.00406966,190000,7.31677,0.000617191,11151.6273805,0.253859,91129.6,-5.30282,0.000309831,2925000,35.2917,38500,-5.79681
-1.17537,13716.8,2.68778,102.73404327600292,12827.3,0.00530772,4.22648e+06,-36.5006,172031.0,12456.2,12824.6756226,-12739.3,0.00308129,94.38741575500171,13957.0,12.6287,0.271785,43861.429202513755,0.000744557,2.0,0.972827,-0.929061,-89.2286,31.736808766967442,228.85826779797208,-27.5242,434.2026062011719,604170.0,82431.1,43.42026138305664,40.3446,190,0.00415656,191000,7.05616,0.000576734,14416.7185975,0.428917,81776.4,-9.01917,0.000363173,2940000,13.5707,38700,-6.1532
-1.3456,17013.1,2.6398,102.48713776500517,18047.7,0.00476122,6.15562e+06,-61.7583,283874.0,17706.0,9460.41507384,-18221.9,0.00291335,93.96290432300157,17253.3,13.0436,0.351751,44090.32102588175,0.00038592,2.0,1.04886,-1.03841,82.3282,31.81635012198967,228.2663922099964,111.72,378.1427917480469,277353.0,98212.0,37.81428146362305,37.7519,191,0.0040728,192000,7.10949,0.000803294,7601.61710179,0.286322,98620.1,-5.09907,0.000298715,2955000,20.7485,38900,-4.96442
-1.30562,19591.5,2.78824,102.83153944800142,20666.7,0.00467163,4.46519e+06,-40.2271,750376.0,20447.5,8899.41325941,-21143.7,0.00294562,94.58984799699829,19659.0,13.9996,0.26008,44319.42215480974,0.000679235,2.0,1.09698,-1.13755,-259.452,31.699024986985023,229.12041243198473,-140.785,378.1595458984375,1.0366e+06,101251.0,37.815956115722656,42.8722,192,0.00392936,193000,7.31727,0.000408779,9108.98293637,0.412703,101778.0,-5.26485,0.000317587,2970000,15.4094,39100,-6.88002
-1.36738,21236.4,2.75873,103.17512938199798,21939.8,0.00504979,7.55359e+06,-26.2693,370148.0,21808.5,6503.77581314,-22080.6,0.00306529,94.57217796600162,21129.3,14.3158,0.34122,44548.642690916706,0.000671459,2.0,1.162,-1.19697,82.2934,31.895209236965457,229.64251658496505,110.365,386.12139892578125,785745.0,106152.0,38.61214065551758,41.2262,193,0.00406866,194000,7.94796,0.00047191,8710.28644372,0.301104,106810.0,-5.26391,0.000302196,2985000,14.4086,39300,-5.72436
-1.37614,21385.5,2.74605,101.86177808499633,23575.3,0.00444814,1.20998e+07,-29.718,345119.0,23437.6,10951.9008653,-23549.4,0.00283811,94.15194032600266,21225.1,14.3789,0.24877,44776.918267959685,0.000601817,2.0,1.13696,-1.19552,-70.6732,31.828337817998545,227.84205622899754,-44.4081,394.8365478515625,324414.0,108852.0,39.4836540222168,41.262,194,0.00387359,195000,7.51506,0.00058137,11673.0477115,0.339692,112290.0,-5.43666,0.000291629,3000000,16.5802,39500,-6.22359
-1.38174,21673.8,2.77146,103.47548581299634,24137.9,0.00479146,2.00787e+07,-45.2203,313055.0,23644.5,15712.4646566,-24169.1,0.0028512,94.58696568499727,21916.9,13.9719,0.301533,45006.68605368169,0.000543434,2.0,1.07415,-1.14922,-1210.87,31.807246402997407,229.869697900991,-1065.82,393.30291748046875,843755.0,104433.0,39.330291748046875,43.2759,195,0.00392177,196000,6.99594,0.00105351,13729.8579199,0.286836,106887.0,-5.04316,0.000335668,3015000,37.2327,39700,-5.26214
-1.39989,20902.3,2.71215,104.01352998999937,23499.1,0.00440136,1.02984e+07,-38.4769,291278.0,23079.3,19278.2791025,-23668.2,0.00296221,94.48689986400132,21038.7,14.5307,0.26426,45237.1911459997,0.000492287,2.0,1.10437,-1.22783,-816.758,31.93399376601883,230.43442362001952,-780.059,389.0778503417969,693690.0,97080.7,38.90778732299805,42.3697,196,0.00390958,197000,7.04918,0.000448414,19186.3409652,0.270551,98300.9,-5.16938,0.000272039,3030000,16.5227,39900,-7.23168
-1.39986,22714.9,2.78456,104.28887208500237,25952.6,0.00463122,2.1645e+07,-51.1181,803960.0,25235.8,18101.6464535,-25392.0,0.00268614,94.55896590700286,23093.6,14.6996,0.266287,45467.25726709272,0.000585325,2.0,1.099,-1.23376,-337.844,31.865899234020617,230.71373722602584,-304.514,380.8611755371094,803384.0,98257.6,38.086116790771484,36.9675,197,0.00390786,198000,6.97731,0.000586562,14763.4933724,0.262353,98847.0,-5.01365,0.000319393,3045000,24.0865,40100,-6.76663
-1.48303,23206.9,2.7298,104.16121192699939,27226.2,0.00455348,8.8212e+06,-46.0155,382166.0,26449.1,17690.0172366,-27438.9,0.00283232,93.91325257100107,23577.9,14.3698,0.273022,45697.25341259669,0.000667964,2.0,1.13458,-1.08101,126.015,31.856140241965477,229.93060473996593,186.907,380.1627197265625,397512.0,96054.1,38.016273498535156,38.0961,198,0.00391198,199000,6.9479,0.000622145,18184.1526407,0.262756,96584.2,-5.69619,0.000292437,3060000,22.317,40300,-5.40882
-1.40856,24232.8,3.05752,102.91562641799828,27415.1,0.00450026,1.26977e+07,-62.7322,329285.0,26852.3,16451.0380975,-27487.5,0.00297369,93.98084496000229,24487.2,15.3112,0.29586,45926.450610045686,0.000472078,2.0,1.12827,-1.30867,-1730.41,31.768964685994433,228.665436063995,-1859.15,390.53289794921875,723831.0,111766.0,39.05329132080078,44.4218,199,0.00387412,200000,7.59505,0.000636989,17784.4002861,0.24643,108571.0,-5.9722,0.000303029,3075000,51.9508,40500,-5.66604
-1.34909,24747.2,3.16481,101.99485461800214,29928.0,0.00449403,2.57881e+07,-55.8157,361163.0,29011.4,12206.3595543,-30087.8,0.00285678,94.51404534800531,25217.8,16.1603,0.272454,46154.0406161427,0.000452229,2.0,1.13883,-1.29762,-180.783,31.71984113700455,228.228741103012,26.4825,386.2672119140625,470677.0,108884.0,38.6267204284668,44.917,200,0.00384897,201000,7.80885,0.000560228,11200.5932623,0.292851,107292.0,-5.21063,0.000299577,3090000,47.5641,40700,-7.13713
-1.32616,25513.4,3.05517,103.02561431299546,29686.6,0.00447649,1.77933e+07,-33.3364,575425.0,29007.0,11474.1417352,-29279.4,0.0029241,93.8772959390044,25901.9,15.7594,0.253883,46383.48916702068,0.000451812,2.0,1.14403,-1.43334,-777.483,32.13933026997984,229.0422405219797,-673.216,402.6375732421875,568244.0,116163.0,40.26375961303711,45.1024,201,0.00389957,202000,8.03845,0.000408726,11665.4536699,0.252405,118448.0,-5.60394,0.000288769,3105000,13.6866,40900,-7.17312
-1.40596,24828.2,3.14406,102.4529759529978,28452.9,0.00446897,1.48983e+07,-51.0917,345657.0,27987.4,9499.80085147,-28407.8,0.0027502,94.28469816900179,25043.7,15.4755,0.281917,46612.24007660269,0.000478976,2.0,1.18361,-1.32815,-2073.49,32.01476852899941,228.752442650999,-1920.0,393.7182922363281,861640.0,104537.0,39.371829986572266,48.3239,202,0.00391842,203000,7.99096,0.000699646,12189.897699,0.29009,105144.0,-5.90796,0.000298375,3120000,61.054,41100,-6.17673
-1.34025,26354.4,3.13722,103.6503603960009,30744.4,0.00458927,1.03834e+07,-21.0112,860132.0,30100.2,13315.5902286,-30652.1,0.00289491,94.28467157600244,26662.6,15.7667,0.281338,46841.694309845705,0.000269945,2.0,1.15688,-1.41418,-1008.74,31.77737054800673,229.71240252001007,-1145.46,396.4481201171875,637902.0,111526.0,39.644813537597656,43.9909,203,0.00387598,204000,7.80644,0.000566945,13950.7277326,0.274786,113893.0,-5.31373,0.000297203,3135000,23.5334,41300,-7.30509
-1.43058,27375.9,3.1957,102.82721233999473,31874.8,0.00451493,1.70098e+07,-19.6599,427849.0,30981.4,13968.45224,-31840.1,0.00286214,94.02874841599987,27806.1,15.9663,0.251385,47069.860624040724,0.000341054,2.0,1.20032,-1.34571,160.992,31.594449834017723,228.45041059001232,228.209,415.11395263671875,585316.0,115338.0,41.51139450073242,43.9942,204,0.00390346,205000,7.98455,0.00026075,14052.2203015,0.284478,110821.0,-6.11985,0.000283753,3150000,37.8621,41500,-5.7869
-1.37519,28153.1,3.45178,103.04876119900291,33327.2,0.004561,1.85221e+07,-20.8351,461177.0,32730.3,11585.0870398,-33385.6,0.00288404,93.74575460600317,28445.8,16.7619,0.286075,47298.20399951773,0.000304234,2.0,1.20661,-1.48562,-222.599,31.681937283996376,228.47645308900246,-238.835,424.43963623046875,392000.0,110909.0,42.443965911865234,46.9049,205,0.00387656,206000,8.14253,0.000339393,5964.69961454,0.300929,110772.0,-5.54206,0.000279246,3165000,17.2785,41700,-6.00525
-1.34313,26518.9,3.21672,103.93375053299678,29265.2,0.00482113,1.95004e+07,-18.9948,722944.0,28499.3,11806.3175187,-28866.2,0.00295296,93.61477389599895,26979.3,16.6408,0.262947,47528.02968776673,0.000344608,2.0,1.16113,-1.55242,-1475.3,31.675305648990616,229.22383007798635,-1458.02,438.65179443359375,242148.0,108394.0,43.86518096923828,49.3283,206,0.00401621,207000,7.63368,0.000290012,13193.8892834,0.294527,111103.0,-6.11372,0.000304513,3180000,25.5181,41900,-4.72861
-1.3324,27107.2,3.43287,103.36034989899781,30083.6,0.00490711,9.83546e+06,-20.5362,622279.0,29445.0,7783.68242684,-29726.8,0.00285701,94.21754925200366,27429.7,16.8398,0.282057,47757.41198369169,0.000292536,2.0,1.18402,-1.47495,211.87,31.77268728497438,229.35058643597586,274.978,435.17926025390625,937869.0,121877.0,43.51792526245117,41.9626,207,0.00398579,208000,8.13805,0.000389992,9354.28822455,0.276181,119662.0,-5.6846,0.000318275,3195000,14.9669,42100,-6.20967
