QF Loss,Number of train steps total,Q Predictions Max,AverageReturn_all_train_tasks,Log Pis Std,Z mean train,R Predictions Min,Z variance train,VF Loss,Policy log std Max,Policy log std Std,RF Loss,Total Train Time (s),Policy log std Min,Epoch,V Predictions Std,Epoch Time (s),Number of rollouts total,KL Loss,Policy mu Max,Q Predictions Std,V Predictions Min,Q Predictions Mean,Policy mu Std,Q Predictions Min,Log Pis Mean,Policy Loss,(Previous) Eval Time (s),R Predictions Max,Log Pis Max,V Predictions Mean,Z mean eval,R Predictions Std,V Predictions Max,Policy mu Min,R Predictions Mean,KL Divergence,Number of env steps total,Train Time (s),Policy log std Mean,Sample Time (s),Log Pis Min,Policy mu Mean,Z variance eval,AverageReturn_all_test_tasks
1.08351e+09,155000,409017.0,114972.354249,9.84724,1.61472,3.00671e-05,0.0010698,3.77475e+06,2.0,2.40553,34230.0,36197.231421288874,-9.13284,154,127983.0,231.9272929560102,31500,177.63194274902344,140.094,127619.0,3624.06,226407.0,26.302,2875.45,29.3335,-228774.0,94.47524995199637,0.000843904,53.3234,229818.0,1.62562,0.000135637,408691.0,-92.6867,0.000625742,1776.3193359375,2400000,105.46625101700192,-1.04649,31.985791987011908,5.59346,3.08966,0.000743774,108882.501472
8.3793e+08,156000,411547.0,109963.279004,9.64149,1.59718,-0.000207029,0.000434289,3.00557e+06,2.0,2.39582,41041.1,36429.27872252287,-6.85171,155,127227.0,232.40858494300483,31700,178.3914337158203,205.312,126631.0,5182.54,218410.0,28.9427,3573.89,30.0512,-221909.0,94.53942533499503,0.000838206,57.0714,223135.0,1.65305,0.00014454,413026.0,-162.662,0.000625215,1783.914306640625,2415000,105.86768779699923,-0.906231,32.00147181101056,7.59614,4.27201,0.000799115,114150.71195
6.89752e+08,157000,421072.0,107395.669677,9.70088,1.72467,2.52733e-05,0.000578325,8.25662e+06,2.0,2.38403,32931.0,36661.355691951845,-6.66115,156,132452.0,232.14827256897843,31900,178.0128631591797,198.585,132640.0,6416.55,227593.0,24.0891,5938.13,29.2307,-230826.0,94.17973863000225,0.000882911,56.2217,228755.0,1.68546,0.000141963,418264.0,-138.045,0.000641716,1780.1285400390625,2430000,105.86233058299695,-1.10252,32.10620335597923,7.259,3.39707,0.000349173,106978.815251
1.05941e+09,158000,426255.0,114376.861028,9.74601,1.64859,8.81585e-05,0.000981907,6.21743e+06,2.0,2.40568,38028.1,36893.698076443805,-9.04053,157,134891.0,231.58953761196608,32100,177.66616821289062,134.97,134325.0,6713.14,229075.0,25.2469,5653.9,29.5573,-231345.0,94.10913741799595,0.000886697,54.7087,233433.0,1.59317,0.000139583,427073.0,-115.282,0.000697601,1776.66162109375,2445000,105.61078177399759,-1.03392,31.86961841997254,6.12699,3.96165,0.00113749,109568.479171
6.05641e+08,159000,424139.0,103337.779182,9.52714,1.62952,0.000236396,0.000653181,1.71399e+06,2.0,2.27141,34920.8,37124.66777065682,-6.37983,158,137253.0,231.37540456101124,32300,175.30340576171875,136.623,136907.0,8927.03,231986.0,21.2598,8436.06,27.6378,-234556.0,94.86329202000343,0.00091946,55.2742,234275.0,1.61129,0.000128253,424878.0,-137.362,0.000698752,1753.0340576171875,2460000,104.77994266599853,-1.45353,31.732169875009276,6.16137,2.57118,0.000321964,112984.55146
7.83463e+08,160000,432747.0,116098.491781,9.68616,1.57876,8.21392e-05,0.000468031,3.14099e+06,2.0,2.36423,27922.8,37355.830271172825,-6.26059,159,134283.0,231.4411195299981,32500,176.57423400878906,119.099,133576.0,583.911,241657.0,27.2551,882.483,29.3627,-245392.0,94.45914594400529,0.000882392,53.9017,244901.0,1.62725,0.000136716,430378.0,-108.904,0.000659503,1765.7423095703125,2475000,105.04520710500219,-1.11059,31.936766480990627,5.36114,4.11847,0.000643083,118775.257473
6.54726e+08,161000,432235.0,118547.369928,9.00572,1.55374,0.000132752,0.000629013,6.68872e+06,2.0,2.33724,31934.0,37586.61130724181,-6.22334,160,136550.0,231.00855552197027,32700,176.07095336914062,122.806,136409.0,11688.3,238362.0,24.2517,8745.58,28.6078,-240759.0,94.18184176399518,0.000859345,53.6571,242843.0,1.56434,0.000131381,431309.0,-122.976,0.000653554,1760.70947265625,2490000,104.97702528299851,-1.28243,31.849688474976574,5.70858,4.05154,0.000803829,108246.131772
9.05287e+08,162000,436693.0,103205.729241,9.65369,1.63873,-0.000117746,0.000551799,2.05021e+06,2.0,2.27931,36037.5,37816.951774006775,-6.68065,161,132658.0,230.8408785709762,32900,173.57530212402344,115.194,132529.0,666.912,234989.0,23.189,1053.06,28.7064,-237726.0,93.95552217699878,0.000908683,53.6647,238185.0,1.57427,0.000136218,433952.0,-109.721,0.000715533,1735.7529296875,2505000,105.10777375999896,-1.23469,31.777582633978454,6.2178,3.92532,0.000627014,106135.162222
9.67108e+08,163000,429866.0,108348.28609,9.62397,1.59484,0.000153281,0.000479899,6.44928e+06,2.0,2.21801,33537.6,38047.996440796785,-6.76068,162,135064.0,230.47372122400702,33100,170.99815368652344,117.878,134750.0,2694.46,231742.0,21.8367,3244.59,27.7891,-237768.0,93.45699178700306,0.000928225,54.808,235735.0,1.56593,0.000141818,431202.0,-105.687,0.000720698,1709.9814453125,2520000,105.12319103100162,-1.31675,31.893538406002335,6.05266,2.7965,0.00043927,109801.637905
6.96258e+08,164000,444287.0,121027.993346,9.71007,1.66974,-7.74232e-05,0.00122746,2.8264e+06,2.0,2.28024,34357.0,38279.44919819477,-7.52092,163,139400.0,231.42304508699453,33300,174.62759399414062,114.697,138808.0,1252.37,248559.0,25.1257,1915.94,28.7626,-252055.0,94.02960380900186,0.000953906,54.9395,253134.0,1.59886,0.000137405,448128.0,-112.727,0.000716692,1746.27587890625,2535000,105.42344286400476,-1.24582,31.969998413987923,5.4343,3.92579,0.000637921,116064.917363
5.1279e+08,165000,453036.0,106305.795101,9.50322,1.5646,0.000145549,0.000810453,2.5027e+06,2.0,2.24405,39674.7,38510.64128490373,-6.55235,164,139859.0,231.3089893609722,33500,173.9822998046875,107.784,139130.0,941.521,247420.0,22.4717,1309.94,28.6295,-251057.0,94.06108572700032,0.000999706,55.467,251842.0,1.57687,0.000127873,470602.0,-148.431,0.000730064,1739.822998046875,2550000,105.37851583799784,-1.29815,31.869387795974035,3.22214,2.5605,0.000966949,108517.767912
4.79327e+08,166000,448811.0,110620.946379,9.7944,1.56298,0.000137344,0.000702776,5.42459e+06,2.0,2.25353,39477.2,38742.02700758074,-7.51039,165,137086.0,231.3334497710166,33700,171.09178161621094,177.052,136620.0,16395.6,243930.0,24.7119,15004.2,28.4107,-246890.0,93.94507526799862,0.000961923,55.4466,248113.0,1.58052,0.000135218,459425.0,-165.867,0.000747096,1710.917724609375,2565000,105.46962169300241,-1.26853,31.918752810015576,4.19839,3.01196,0.000636994,111360.378333
1.06082e+09,167000,445544.0,107013.956497,10.0354,1.5673,0.00011857,0.000697607,2.35827e+06,2.0,2.18596,32355.9,38973.48622382877,-6.99185,166,142604.0,231.26954981700692,33900,173.259765625,109.913,142981.0,17213.8,254984.0,20.9542,14591.0,27.3046,-258435.0,93.99903616400115,0.00090092,63.153,258754.0,1.54421,0.000125496,443502.0,-113.585,0.000698282,1732.59765625,2580000,105.46229659900564,-1.35643,31.808217054000124,4.21874,3.71955,0.000301134,97776.8855299
1.10846e+09,168000,438408.0,102098.833283,9.74915,1.61559,0.000196244,0.00108132,9.36862e+06,2.0,2.22799,37353.3,39205.12569765677,-7.14959,167,136874.0,231.6026261740044,34100,169.8992462158203,116.005,135704.0,17342.2,250259.0,21.8839,16003.2,28.093,-253932.0,94.18962030499824,0.00100743,58.2177,256065.0,1.5516,0.000122019,440012.0,-145.856,0.000764902,1698.992431640625,2595000,105.49447767500533,-1.35344,31.918528194000828,4.72606,2.71747,0.000471228,103645.891128
7.06504e+08,169000,452907.0,103246.941009,9.86338,1.61473,3.54734e-05,0.000726694,2.26639e+06,2.0,2.23778,28429.6,39436.686096354744,-6.91797,168,139280.0,231.73333046496555,34300,172.71633911132812,129.567,139493.0,1569.86,255741.0,23.8858,1821.62,28.8681,-258802.0,94.22781937199761,0.000951941,53.4486,259122.0,1.61071,0.000126574,450946.0,-170.746,0.00071833,1727.163330078125,2610000,105.43097454200324,-1.21074,32.074536550964694,5.76845,3.4267,0.000574662,99055.8048153
7.9933e+08,170000,448169.0,110936.920927,9.99599,1.53282,-1.51303e-05,0.00073702,2.70907e+06,2.0,2.2019,35693.5,39668.40592469078,-6.31627,169,138835.0,231.5388807150448,34500,171.0452880859375,161.68,138903.0,592.741,260232.0,20.8622,1108.81,27.6686,-263685.0,94.05685917600204,0.000953684,54.29,264221.0,1.56876,0.000124039,448540.0,-157.127,0.000738744,1710.452880859375,2625000,105.68115899300028,-1.5445,31.80086254604248,3.00809,2.60159,0.000496021,102608.08273
6.58376e+08,171000,449641.0,101352.547862,9.99867,1.49342,0.000123505,0.000532263,2.83158e+06,2.0,2.20635,37507.0,39900.786959795754,-6.46828,170,144505.0,232.23056451898447,34700,171.69970703125,148.904,143584.0,6681.64,248170.0,22.749,6029.68,27.0743,-252727.0,94.23948552799993,0.000951548,59.2136,252636.0,1.57405,0.000116002,452012.0,-168.433,0.000755665,1716.9970703125,2640000,105.91967859899887,-1.46602,32.07140039198566,4.74733,4.09984,0.000346844,112376.608884
6.49544e+08,172000,450614.0,98313.9143938,10.1225,1.57062,7.09398e-05,0.000325334,1.58318e+07,2.0,2.23773,40151.6,40133.19988787075,-6.98989,171,139873.0,232.4977889970105,34900,170.9754638671875,150.878,140175.0,12879.9,252796.0,22.4136,14080.9,27.9213,-257889.0,94.39083119099814,0.000943322,58.6162,254341.0,1.60594,0.000126044,446505.0,-167.864,0.000763725,1709.754638671875,2655000,106.05602509000164,-1.43001,32.05093271601072,6.44195,3.75686,0.000285156,96951.163988
1.29681e+09,173000,458749.0,109690.30681,9.93925,1.61022,2.59373e-05,0.000389633,4.89156e+06,2.0,2.17386,37006.6,40365.03181744976,-6.0485,172,142848.0,231.90612388199224,35100,173.03262329101562,137.786,142383.0,1727.88,258879.0,22.9308,1915.04,27.1772,-261833.0,94.30754512999556,0.000934448,58.8372,263698.0,1.49294,0.000127751,460746.0,-128.058,0.000749076,1730.326171875,2670000,105.56171275499946,-1.36923,32.03686599699722,3.59843,3.7843,0.000226174,106317.37516
1.51676e+09,174000,458491.0,107018.739659,9.83487,1.53026,6.44329e-05,0.000253875,2.55077e+06,2.0,2.20389,37033.6,40595.85053471478,-6.70504,173,142315.0,231.13408827902458,35300,171.59744262695312,178.64,142366.0,19245.0,261382.0,25.2982,19366.9,28.1595,-264079.0,94.23514541400073,0.00100202,58.464,264975.0,1.57769,0.000129057,458958.0,-159.125,0.000757787,1715.974365234375,2685000,104.97351846100355,-1.33992,31.925424404020305,4.17138,4.35855,0.000190878,113434.825436
1.30523e+09,175000,457825.0,92631.1303658,9.90185,1.54749,6.5791e-05,0.000319657,2.63483e+06,2.0,2.16055,31405.2,40826.672033109804,-6.40149,174,145765.0,230.60669444402447,35500,170.1166534423828,162.266,146121.0,1272.29,252179.0,21.5493,1604.1,27.4857,-256320.0,93.9208689740044,0.0010936,62.5936,255572.0,1.60513,0.000138057,455176.0,-167.953,0.000757512,1701.16650390625,2700000,104.93232429199998,-1.50565,31.753501178020088,5.92463,3.6143,0.000269329,96861.5360241
9.75459e+08,176000,457320.0,104643.53079,9.5972,1.5478,0.000295304,0.000280416,2.79036e+06,2.0,2.20892,35853.8,41057.67731175381,-7.11127,175,144558.0,230.76708836799662,35700,169.14944458007812,168.795,143807.0,21717.7,253785.0,22.9121,18656.3,27.3791,-258065.0,94.13749606499914,0.00105354,61.7499,258806.0,1.50246,0.000139106,458178.0,-201.734,0.000812522,1691.494384765625,2715000,104.98803107099957,-1.41754,31.641561231997912,5.39084,3.80684,0.000350106,97299.4268108
8.55388e+08,177000,456075.0,90717.8020069,10.0484,1.56841,0.000198613,0.000312385,3.48443e+06,2.0,2.22803,41598.0,41288.85236872083,-6.93543,176,146062.0,231.45811437900556,35900,168.2030487060547,162.775,145126.0,21984.0,261064.0,26.0024,21089.4,27.4869,-265174.0,94.37706708900078,0.00102861,59.8548,265658.0,1.5367,0.000158009,460277.0,-184.344,0.000749196,1682.0303955078125,2730000,105.14942334999796,-1.32805,31.93162394000683,4.74253,3.97208,0.000394819,94278.2073245
1.32472e+09,178000,460418.0,112198.186178,9.78333,1.63611,2.26102e-05,0.000321677,5.82185e+06,2.0,2.14682,31085.3,41519.912016727845,-8.86411,177,142282.0,230.96519455502857,36100,166.93594360351562,119.101,142299.0,904.781,265080.0,20.9668,1160.18,26.8898,-268279.0,94.09523897199688,0.00104583,56.7051,266476.0,1.57111,0.000173774,459181.0,-151.248,0.000758338,1669.359375,2745000,104.83650818800379,-1.46962,32.033447395027906,4.12131,2.95166,0.000399521,115880.220005
1.08979e+09,179000,458965.0,116349.095708,10.5491,1.62284,5.07133e-05,0.00108485,6.6121e+06,2.0,2.20601,32049.0,41750.17342066286,-7.1801,178,139988.0,230.86675343201932,36300,166.10935974121094,161.149,139016.0,1924.15,267819.0,26.3998,2598.17,28.6555,-272072.0,94.19118206999701,0.00131081,57.3185,273513.0,1.57796,0.000188711,461097.0,-108.909,0.00069256,1661.0936279296875,2760000,104.92804668899771,-1.28861,31.7475246730246,3.67911,5.19149,0.000236023,111880.191938
1.40633e+09,180000,457046.0,101927.05486,10.3982,1.53673,0.000173161,0.000431267,4.28709e+06,2.0,2.17505,36596.7,41981.135488577886,-6.92165,179,141382.0,230.50106975102244,36500,164.96917724609375,122.502,141631.0,17904.6,264664.0,21.4757,15434.5,28.1603,-268160.0,93.58747803600272,0.00146211,61.552,266642.0,1.50927,0.00020654,452955.0,-167.62,0.000754605,1649.6917724609375,2775000,105.25004943800013,-1.44713,31.663542277019587,2.15521,3.33047,0.000193463,104252.957664
1.02428e+09,181000,468990.0,102247.003545,9.85775,1.57642,0.000112843,0.000262492,1.34159e+06,2.0,2.0955,38159.7,42211.46486854391,-5.8496,180,145076.0,230.51574002703273,36700,167.71693420410156,140.837,145499.0,26255.7,271041.0,22.8518,25911.4,28.1888,-273125.0,94.05039242200291,0.000945431,59.0919,273357.0,1.49935,0.000138773,475215.0,-164.672,0.000711342,1677.1693115234375,2790000,104.75600547299837,-1.42236,31.709342132031452,4.81401,3.80537,0.000189145,101686.809661
1.19123e+09,182000,461867.0,88390.2038527,9.91775,1.52579,0.000195657,0.000202021,7.61047e+06,2.0,2.11192,32997.2,42441.956745783864,-6.96347,181,149204.0,230.66451457195217,36900,165.63951110839844,141.197,148615.0,23595.6,261315.0,21.4364,21688.2,27.6132,-263509.0,93.865253527998,0.00107141,55.334,265909.0,1.511,0.000153924,462958.0,-180.256,0.000752878,1656.39501953125,2805000,105.12254794299952,-1.48425,31.676713100954657,1.8748,2.61401,0.000169784,83219.151834
1.20183e+09,183000,458632.0,84373.3203946,9.04677,1.52218,0.000139825,0.000211755,2.34449e+06,2.0,2.12258,47832.3,42672.426829818854,-7.20579,182,145363.0,230.23080162499537,37100,164.44317626953125,117.549,145276.0,5690.22,270317.0,19.0768,4577.25,27.881,-274112.0,93.69404948099691,0.0010236,60.1362,275185.0,1.49007,0.000151594,459340.0,-161.724,0.000756755,1644.4317626953125,2820000,104.84780235699873,-1.52681,31.68894978699973,7.33023,1.88407,0.000498102,91455.607737
1.50095e+09,184000,463157.0,108395.345677,9.06192,1.5249,0.000184196,0.00020523,3.03058e+06,2.0,2.13453,37685.2,42902.48301148083,-8.75391,183,142716.0,230.23070789197664,37300,165.7559356689453,168.425,142668.0,18369.7,262380.0,25.2404,17499.8,27.793,-265500.0,93.93478040499758,0.00120928,55.4917,266045.0,1.49329,0.000152522,463461.0,-193.697,0.000727799,1657.559326171875,2835000,104.69246259299689,-1.28162,31.603464893982164,6.23186,2.84284,0.000126804,114688.906948
8.598e+08,185000,456128.0,99609.2653361,9.26635,1.47601,6.19169e-05,0.000170427,1.4089e+06,2.0,2.19847,29761.4,43133.59823496385,-5.76252,184,144281.0,230.96237436400406,37500,163.3955535888672,231.505,144112.0,1116.2,268262.0,25.2412,1364.86,27.8367,-272558.0,93.76158594700246,0.000988251,56.4658,272784.0,1.4043,0.000151778,457928.0,-187.555,0.000738466,1633.95556640625,2850000,105.39976603799732,-1.38442,31.80102237900428,5.42325,3.92096,0.000214621,98828.546135
6.9962e+08,186000,463415.0,85006.3527908,8.69979,1.47765,1.82032e-05,0.000201444,7.39568e+06,2.0,2.17681,35743.4,43364.10993986482,-6.29494,185,145873.0,230.56393941097485,37700,163.99490356445312,178.527,146096.0,950.65,269044.0,24.2242,1410.21,28.0804,-273393.0,93.9160541750025,0.000987123,56.8869,271106.0,1.46457,0.000144856,461019.0,-223.97,0.000740234,1639.948974609375,2865000,104.92770404000476,-1.37497,31.720181195967598,4.6333,2.45655,0.000166814,92467.4924253
1.51557e+09,187000,456935.0,80973.8152132,9.52597,1.45195,0.000326768,0.000241445,3.66763e+06,2.0,2.1569,30159.4,43594.07943366482,-6.87431,186,144768.0,230.35915673900308,37900,160.85525512695312,203.468,144696.0,1154.15,264225.0,26.5241,1429.1,27.6708,-267026.0,93.86528060099954,0.00103265,58.0415,268414.0,1.46252,0.000142217,457540.0,-176.887,0.000746363,1608.552490234375,2880000,104.69279936700332,-1.31326,31.801076771000226,1.40926,3.67723,0.00020344,80465.5187414
1.2964e+09,188000,464927.0,101760.635759,9.09854,1.53144,4.66704e-05,0.000911037,4.90509e+06,2.0,2.16921,32331.9,43823.98931597585,-7.3835,187,145806.0,230.0174885260276,38100,161.57261657714844,172.787,145721.0,2266.02,270557.0,24.1685,2623.16,27.8072,-273712.0,93.47755344599864,0.00100313,58.4178,275498.0,1.43852,0.000151451,466357.0,-133.613,0.000718463,1615.7261962890625,2895000,105.05840648100275,-1.40757,31.481528599026205,4.07253,2.46035,0.000113427,95726.7700146
1.16817e+09,189000,457809.0,98676.7070261,9.39947,1.41437,0.000211024,0.000278703,4.54254e+06,2.0,2.14011,33332.6,44054.075630647836,-10.3049,188,147511.0,229.90899007597181,38300,159.25767517089844,203.472,147220.0,599.184,267720.0,24.6387,1311.45,26.9845,-271708.0,93.37142520400084,0.00135286,60.9965,273232.0,1.39942,0.00015648,461265.0,-132.778,0.000757295,1592.57666015625,2910000,105.12833231400145,-1.61069,31.409232557969517,4.44172,2.49224,0.000140695,100144.858535
1.11737e+09,190000,459290.0,96835.3709317,9.71263,1.46869,0.000343796,0.000145539,1.80911e+06,2.0,2.17754,38595.1,44285.36494203681,-5.97218,189,146732.0,230.42769515798136,38500,161.66336059570312,178.292,146572.0,917.701,269970.0,24.4221,1617.2,27.0896,-274172.0,93.54974422300438,0.00102215,59.1072,273854.0,1.43618,0.000146896,459095.0,-164.566,0.000743987,1616.633544921875,2925000,105.27442495699506,-1.46882,31.603525977981917,3.03255,2.78509,3.97032e-05,97308.2690218
1.06189e+09,191000,465932.0,85529.0543674,9.34671,1.461,8.98764e-05,0.000132613,2.70499e+06,2.0,2.22404,36327.1,44516.10212602478,-7.35548,190,146503.0,231.39947219297028,38700,163.1337127685547,233.172,145722.0,6075.41,266457.0,29.6604,6655.17,27.4186,-269654.0,94.41335431799962,0.00102096,56.2309,270611.0,1.46094,0.000142622,467206.0,-172.985,0.000747176,1631.337158203125,2940000,105.3449335050027,-1.40761,31.64118436996796,5.72691,3.80217,8.28718e-05,80545.901274
9.8984e+08,192000,460212.0,85133.6994562,9.79501,1.41905,0.000240392,0.000101377,5.55638e+06,2.0,2.26007,25922.0,44747.05120043178,-9.12563,191,147426.0,230.65683063100005,38900,161.7593994140625,215.112,146555.0,12721.5,262604.0,25.6807,10553.5,27.8541,-266275.0,93.75228810200497,0.0010268,61.3107,268039.0,1.43781,0.000145376,465309.0,-124.694,0.000757409,1617.593994140625,2955000,105.05666772999393,-1.54568,31.847874799001147,5.20918,2.24802,3.77774e-05,84555.8795807
7.76656e+08,193000,465027.0,82690.050045,9.12137,1.51072,0.00034296,6.08662e-05,3.94078e+06,2.0,2.19989,37335.9,44978.378067920785,-7.22061,192,146717.0,230.93093080500694,39100,162.3197784423828,248.765,147217.0,13.1743,268699.0,30.2909,1016.78,27.8166,-273022.0,94.046530556996,0.00127189,54.2312,271639.0,1.45741,0.000148738,461618.0,-164.323,0.000776337,1623.19775390625,2970000,105.06630024500191,-1.39402,31.81810000300902,5.83184,3.88236,0.000138576,72655.792997
7.98052e+08,194000,466487.0,89891.0829357,9.32639,1.41725,0.000304436,6.40385e-05,9.82806e+06,2.0,2.14401,42527.5,45209.3048064678,-6.43518,193,150554.0,231.1107195580189,39300,162.97171020507812,210.571,149184.0,2445.22,269363.0,23.5879,2541.82,27.1812,-273168.0,94.44386907799344,0.00102921,61.3212,275757.0,1.448,0.000137522,467860.0,-130.446,0.000753939,1629.717041015625,2985000,104.86671530199965,-1.55363,31.800135178025812,3.56507,2.62851,0.000103238,90045.8345515
1.19829e+09,195000,464385.0,114767.793727,8.91259,1.44029,0.000266779,2.07073e-05,5.16738e+06,2.0,2.17879,53542.9,45440.6585089748,-6.95952,194,148848.0,231.28431520998856,39500,165.64236450195312,200.249,148882.0,32728.4,270255.0,26.0602,30498.8,27.5356,-272906.0,94.26132491499447,0.00101769,59.9631,274512.0,1.41571,0.000142067,465403.0,-165.173,0.000756617,1656.423583984375,3000000,105.06198368100013,-1.44117,31.96100661399396,5.35891,3.98549,5.17077e-05,125351.115893
1.21249e+09,196000,471120.0,121440.405623,9.86328,1.30425,0.000251264,3.92984e-05,8.89048e+06,2.0,2.151,36393.1,45671.571590249754,-7.05183,195,147626.0,231.38078572996164,39700,163.51272583007812,203.967,146990.0,31500.0,268492.0,27.0059,31624.1,28.2037,-270840.0,94.3324072510004,0.00109045,60.1232,273248.0,1.47009,0.000141277,472526.0,-142.428,0.00076353,1635.127197265625,3015000,105.0117833300028,-1.46485,32.03659514895844,4.07802,3.38545,0.00013089,125415.684859
1.10513e+09,197000,463581.0,133084.113903,9.36058,1.42049,7.42804e-05,0.000109106,5.30076e+06,2.0,2.18607,33271.2,45902.8864824828,-6.47934,196,148968.0,230.9480032680367,39900,166.725830078125,266.978,147726.0,6653.43,270240.0,26.9982,7129.41,27.7364,-275251.0,93.86652990099537,0.00104048,55.9789,273618.0,1.40176,0.000133377,464570.0,-219.02,0.000754673,1667.25830078125,3030000,105.19756859199697,-1.36993,31.883904775044357,4.77492,4.73791,5.49845e-05,128123.833657
1.6642e+09,198000,470686.0,113279.536455,9.53029,1.4473,0.00015865,7.17824e-05,6.76835e+06,2.0,2.16545,36708.8,46134.02856818681,-8.01891,197,149221.0,231.1992241220214,40100,164.7819366455078,218.77,148769.0,1481.26,267842.0,29.7626,1835.69,28.1399,-272042.0,94.23548679799569,0.00128972,58.3876,270512.0,1.43243,0.000147197,471685.0,-174.535,0.000775052,1647.8193359375,3045000,105.12930590500036,-1.28383,31.83443141902535,6.97572,3.95577,8.34505e-05,123590.677999
1.03995e+09,199000,466177.0,106376.740997,9.44517,1.50715,0.000271634,7.23483e-05,2.59751e+06,2.0,2.15193,34415.1,46365.391170995805,-6.28266,198,147906.0,231.57392695899762,40300,160.62924194335938,183.816,147178.0,6358.39,267049.0,24.5143,5700.04,28.0202,-271698.0,94.17924135200155,0.00121957,57.067,272556.0,1.42536,0.000158929,468462.0,-127.748,0.000803825,1606.2923583984375,3060000,105.49419669299823,-1.35474,31.900488913997833,5.90647,3.15378,0.000100639,110357.60166
1.08075e+09,200000,485084.0,104054.139935,9.73853,1.48956,0.000333133,0.000161105,1.69697e+06,2.0,2.12262,32099.5,46596.18113933882,-8.64638,199,148801.0,231.38217514802818,40500,163.28587341308594,239.38,149227.0,1662.27,281964.0,28.1566,1555.52,27.6464,-286106.0,93.9695574560028,0.00105062,58.6648,285761.0,1.40366,0.000146448,484758.0,-189.985,0.000746027,1632.858642578125,3075000,105.43965895099973,-1.37289,31.97295874102565,6.31415,3.69151,9.94606e-05,102397.857894
1.15104e+09,201000,469376.0,125271.614912,9.57731,1.35988,0.000195942,6.6506e-05,1.80184e+07,2.0,2.25061,31246.9,46826.74887432983,-6.68838,200,151376.0,230.27575394001178,40700,160.57086181640625,206.134,150357.0,3558.98,269221.0,26.8688,4118.59,28.3425,-271876.0,93.37903416100016,0.0011799,57.8541,275479.0,1.48581,0.000156626,471434.0,-158.55,0.000804096,1605.7086181640625,3090000,105.35005659599847,-1.37195,31.546663183013152,6.67053,2.49063,0.000175093,132537.790124
1.7005e+09,202000,484783.0,99642.1398138,9.67294,1.45046,0.000201829,5.83568e-05,4.3981e+06,2.0,2.08256,37814.3,47057.345028340824,-7.91011,201,150572.0,230.3667864379895,40900,161.61949157714844,187.124,151414.0,583.682,286364.0,24.0789,1490.15,27.8807,-288519.0,93.6727577740021,0.00105742,56.6856,287553.0,1.4052,0.000155238,481216.0,-187.368,0.000753222,1616.19482421875,3105000,104.98695200800285,-1.32852,31.707076655984565,4.19177,3.30142,0.000104726,112203.525207
1.16555e+09,203000,480158.0,124765.87163,9.29122,1.4257,0.000199476,0.000342703,4.69325e+06,2.0,2.11538,34683.0,47287.259900515775,-5.89898,202,151100.0,230.43970438698307,41100,157.7959747314453,216.908,151194.0,1041.88,279124.0,28.209,1299.95,27.6009,-283878.0,93.9037332950029,0.00121884,56.7505,282308.0,1.53223,0.000160689,478948.0,-265.734,0.000792323,1577.959716796875,3120000,104.86746022599982,-1.39338,31.668510865980352,0.21121,3.25498,1.58804e-05,121355.007437
1.21715e+09,204000,482985.0,94109.3562729,9.52218,1.39716,0.000117191,5.50002e-05,1.66323e+06,2.0,2.08255,37221.5,47517.0572686018,-6.11464,203,152888.0,229.6993784870283,41300,162.13829040527344,182.254,152320.0,27316.6,277013.0,26.9633,26749.8,27.7857,-280637.0,93.38142428299761,0.00115231,63.5053,280737.0,1.4543,0.000185069,483571.0,-315.38,0.000745018,1621.3828125,3135000,104.8175091669982,-1.3816,31.500445037032478,4.66945,2.77475,2.48295e-05,109690.980866
9.84339e+08,205000,483735.0,107210.530945,8.95867,1.42934,9.17704e-05,0.000841493,1.45628e+07,2.0,2.08243,41255.3,47745.96498272981,-6.96132,204,157221.0,229.71507428700716,41500,161.89993286132812,196.782,156893.0,22760.6,281081.0,26.2718,18536.6,26.9888,-284696.0,93.48043740700086,0.00113704,60.5054,288083.0,1.37418,0.000191741,487488.0,-287.577,0.000747773,1618.999267578125,3150000,104.8327811410054,-1.46157,31.401855739000894,5.35101,3.83699,1.95151e-05,98573.9821541
1.20277e+09,206000,484919.0,117155.454036,10.3089,1.40103,0.000110619,8.95163e-06,2.82674e+06,2.0,2.15286,35525.5,47976.358053828786,-7.03102,205,155569.0,229.4675103169866,41700,161.54518127441406,245.201,156101.0,7092.06,283565.0,36.5878,7965.13,28.3564,-284872.0,92.67487247400277,0.00124683,62.5628,285932.0,1.38375,0.000191603,483171.0,-323.589,0.000747077,1615.4517822265625,3165000,105.28351749000285,-1.16438,31.509120352980972,5.27807,6.6046,5.00891e-06,102649.167496
9.84489e+08,207000,479890.0,88746.6276322,9.63672,1.50857,9.33525e-05,1.30939e-05,5.16252e+06,2.0,2.07734,34894.9,48205.86144186578,-6.06291,206,153807.0,229.9687973369946,41900,158.03282165527344,200.05,153528.0,34.9114,276933.0,27.6289,1206.83,27.9743,-279811.0,93.60267892199772,0.00110212,58.9402,281707.0,1.37147,0.000190522,480324.0,-304.05,0.000730587,1580.328125,3180000,105.0525774619964,-1.36901,31.313540953000484,5.92712,3.76722,3.08974e-05,91342.8334365
